player_id,player,role,role_source,archetype,confidence,n_target,n_eff,xg_target,seasons_used,target_season
5050,Clement Lenglet,DF,understat,set-piece header,0.651,0,5.0,0.0,2425+2526,2627
5340,Marco Friedl,DF,understat,set-piece header,0.145,0,5.0,0.0,2425+2526,2627
7981,Nianzou Kouassi,DF,understat,set-piece header,0.604,0,5.0,0.0,2425+2526,2627
8495,Taylor Harwood-Bellis,DF,understat,set-piece header,0.644,0,5.0,0.0,2425,2627
9487,Maxime Estève,DF,understat,set-piece header,0.571,0,5.0,0.0,2526,2627
9563,Mamadou Mbow,DF,understat,set-piece header,0.635,0,5.0,0.0,2526,2627
9943,Moritz Jenz,DF,understat,set-piece header,0.865,0,5.0,0.0,2425+2526,2627
10169,Diego Coppola,DF,understat,set-piece header,0.768,0,5.0,0.0,2425+2526,2627
10999,Marcão,DF,understat,set-piece header,0.848,0,5.0,0.0,2526,2627
11259,Julien Le Cardinal,DF,understat,set-piece header,0.546,0,5.0,0.0,2425+2526,2627
11486,Illia Zabarnyi,DF,understat,set-piece header,0.659,0,5.0,0.0,2425+2526,2627
12078,Alan Matturro,DF,understat,set-piece header,0.622,0,5.0,0.0,2425+2526,2627
12842,Mark McKenzie,DF,understat,set-piece header,0.594,0,5.0,0.0,2425+2526,2627
13012,Robin Hranác,DF,understat,set-piece header,0.371,1,5.0,0.06,2526+2627,2627
13750,Kojo Peprah Oppong,DF,understat,set-piece header,0.409,0,5.0,0.0,2526,2627
14841,Christ Tapé,DF,understat,set-piece header,0.23,5,5.0,1.51,2627,2627
8260,Erling Haaland,FW,understat,box finisher,0.541,14,103.8,2.46,2425+2526+2627,2627
647,Harry Kane,FW,understat,box finisher,0.435,5,93.0,0.31,2425+2526+2627,2627
1235,Ante Budimir,FW,understat,box finisher,0.463,15,91.2,3.96,2425+2526+2627,2627
12008,Nikola Krstovic,FW,understat,box finisher,0.262,4,87.8,0.77,2425+2526+2627,2627
7006,Lautaro Martínez,FW,understat,box finisher,0.596,16,87.5,2.99,2425+2526+2627,2627
10804,Deniz Undav,FW,understat,box finisher,0.515,1,81.8,0.12,2425+2526+2627,2627
1304,Moise Kean,FW,understat,box finisher,0.262,2,77.2,0.13,2425+2526+2627,2627
3738,Serhou Guirassy,FW,understat,box finisher,0.538,7,71.2,0.81,2425+2526+2627,2627
9002,Vedat Muriqi,FW,understat,box finisher,0.46,0,70.5,0.0,2425+2526,2627
9749,Donyell Malen,FW,understat,box finisher,0.303,13,69.5,3.97,2425+2526+2627,2627
12850,Esteban Lepaul,FW,understat,box finisher,0.771,14,67.8,2.58,2425+2526+2627,2627
8187,Georges Mikautadze,FW,understat,box finisher,0.281,14,66.0,2.5,2425+2526+2627,2627
6400,Antonio Martínez,FW,understat,box finisher,0.573,7,64.5,1.82,2425+2526+2627,2627
8865,Ollie Watkins,FW,understat,box finisher,0.566,0,62.5,0.0,2425+2526,2627
1236,Patrik Schick,FW,understat,box finisher,0.48,9,62.0,2.25,2425+2526+2627,2627
10948,Valentín Castellanos,FW,understat,box finisher,0.689,0,62.0,0.0,2425+2526,2627
8995,Hugo Ekitike,FW,understat,box finisher,0.398,0,61.8,0.0,2425+2526,2627
5992,Marcus Thuram,FW,understat,box finisher,0.615,8,61.2,1.77,2425+2526+2627,2627
4105,Raúl Jiménez,FW,understat,box finisher,0.642,0,60.5,0.0,2425+2526,2627
227,Robert Lewandowski,FW,understat,box finisher,0.502,0,60.2,0.0,2425+2526,2627
12963,Evanilson,FW,understat,box finisher,0.567,6,60.2,0.76,2425+2526+2627,2627
7020,Gorka Guruzeta,FW,understat,box finisher,0.575,2,58.8,0.06,2425+2526+2627,2627
6954,Juan Camilo Hernández,FW,understat,box finisher,0.079,3,58.2,0.17,2425+2526+2627,2627
8272,João Pedro,FW,understat,box finisher,0.633,10,58.2,2.07,2425+2526+2627,2627
2234,Mikel Oyarzabal,FW,understat,box finisher,0.433,7,57.2,0.79,2425+2526+2627,2627
4895,Andrea Pinamonti,FW,understat,box finisher,0.565,1,57.2,0.11,2425+2526+2627,2627
11767,Gonçalo Ramos,FW,understat,box finisher,0.624,13,55.8,2.27,2425+2526+2627,2627
5555,Dominic Calvert-Lewin,FW,understat,box finisher,0.516,6,55.0,1.63,2425+2526+2627,2627
7375,Roberto Piccoli,FW,understat,box finisher,0.638,7,54.8,1.54,2425+2526+2627,2627
11792,Issa Soumaré,FW,understat,box finisher,0.442,5,54.2,0.51,2425+2526+2627,2627
6531,Alexander Sørloth,FW,understat,box finisher,0.478,0,53.8,0.0,2425+2526,2627
12528,Santiago Castro,FW,understat,box finisher,0.59,6,53.2,1.06,2425+2526+2627,2627
6905,Ludovic Ajorque,FW,understat,box finisher,0.534,12,53.0,1.13,2425+2526+2627,2627
6401,Amine Gouiri,FW,understat,box finisher,0.044,13,52.2,2.67,2425+2526+2627,2627
13222,Thiago,FW,understat,box finisher,0.422,9,51.5,2.3,2425+2526+2627,2627
956,Andrej Kramaric,FW,understat,box finisher,0.061,1,50.8,0.03,2425+2526+2627,2627
5735,Jean-Philippe Mateta,FW,understat,box finisher,0.488,2,50.8,1.32,2425+2526+2627,2627
11974,Benjamin Sesko,FW,understat,box finisher,0.513,3,50.5,0.47,2425+2526+2627,2627
9156,Kevin Schade,FW,understat,box finisher,0.488,8,50.2,0.7,2425+2526+2627,2627
12030,Tasos Douvikas,FW,understat,box finisher,0.518,10,50.2,2.23,2425+2526+2627,2627
8478,Lorenzo Colombo,FW,understat,box finisher,0.279,3,50.0,0.12,2425+2526+2627,2627
6441,Ferrán Torres,FW,understat,box finisher,0.564,3,49.5,0.42,2425+2526+2627,2627
13446,Mateo Pellegrino,FW,understat,box finisher,0.543,5,47.0,0.74,2425+2526+2627,2627
9662,Dango Ouattara,FW,understat,box finisher,0.444,3,46.5,0.04,2425+2526+2627,2627
9690,Folarin Balogun,FW,understat,box finisher,0.395,0,46.2,0.0,2425+2526,2627
12916,Thierno Barry,FW,understat,box finisher,0.509,9,46.2,2.22,2425+2526+2627,2627
318,Pierre-Emerick Aubameyang,FW,understat,box finisher,0.273,16,46.0,3.45,2526+2627,2627
5074,Kike García,FW,understat,box finisher,0.669,0,45.8,0.0,2425+2526,2627
1102,Giovanni Simeone,FW,understat,box finisher,0.274,3,45.2,0.25,2425+2526+2627,2627
11845,Phillip Tietz,FW,understat,box finisher,0.542,7,45.2,1.11,2425+2526+2627,2627
7084,Dusan Vlahovic,FW,understat,box finisher,0.405,0,43.8,0.0,2425+2526,2627
13350,Roberto Fernández,FW,understat,box finisher,0.562,9,43.8,2.41,2425+2526+2627,2627
7108,Jonathan Burkardt,FW,understat,box finisher,0.432,5,43.5,0.96,2425+2526+2627,2627
11186,Alvaro Rodríguez,FW,understat,box finisher,0.483,0,43.2,0.0,2425+2526,2627
501,Danny Welbeck,FW,understat,box finisher,0.586,0,42.8,0.0,2425+2526,2627
8137,Maximilian Beier,FW,understat,box finisher,0.701,7,42.5,1.28,2425+2526+2627,2627
5232,Alexander Isak,FW,understat,box finisher,0.619,9,42.2,2.42,2425+2526+2627,2627
12421,Andrej Ilic,FW,understat,box finisher,0.38,0,42.2,0.0,2425+2526,2627
11055,Rasmus Højlund,FW,understat,box finisher,0.359,4,42.0,0.35,2425+2526+2627,2627
2662,Christian Pulisic,FW,understat,box finisher,0.093,0,41.2,0.0,2425+2526,2627
13013,Haris Tabakovic,FW,understat,box finisher,0.515,0,41.0,0.0,2425+2526,2627
13778,Igor Jesus,FW,understat,box finisher,0.476,6,41.0,1.32,2526+2627,2627
8636,Jonathan Christian David,FW,understat,box finisher,0.452,2,40.8,0.0,2425+2526+2627,2627
9275,Iván Romero,FW,understat,box finisher,0.511,11,40.5,1.73,2526+2627,2627
6496,Ermedin Demirovic,FW,understat,box finisher,0.633,3,40.0,0.36,2425+2526+2627,2627
10048,Nicolas Jackson,FW,understat,box finisher,0.354,2,40.0,0.16,2425+2526+2627,2627
9983,Beto,FW,understat,box finisher,0.53,6,39.8,0.56,2425+2526+2627,2627
1189,Lucas Boyé,FW,understat,box finisher,0.288,8,39.5,1.28,2526+2627,2627
14003,Francesco Pio Esposito,FW,understat,box finisher,0.554,11,39.5,1.77,2526+2627,2627
770,Ayoze Pérez,FW,understat,box finisher,0.417,8,39.2,0.87,2425+2526+2627,2627
5675,Ismaila Sarr,FW,understat,box finisher,0.39,0,38.8,0.0,2425+2526,2627
12953,Igor Matanovic,FW,understat,box finisher,0.484,10,38.2,0.55,2425+2526+2627,2627
12305,Isaac Romero,FW,understat,box finisher,0.274,4,38.0,0.29,2425+2526+2627,2627
11070,Jørgen Strand Larsen,FW,understat,box finisher,0.617,2,37.5,0.18,2425+2526+2627,2627
1053,Keinan Davis,FW,understat,box finisher,0.128,5,37.2,0.39,2425+2526+2627,2627
8868,Liam Delap,FW,understat,box finisher,0.391,2,37.0,0.12,2425+2526+2627,2627
2543,Borja Iglesias,FW,understat,box finisher,0.415,2,36.5,0.24,2425+2526+2627,2627
10113,Fisnik Asllani,FW,understat,box finisher,0.219,0,36.5,0.0,2526,2627
2270,Antoine Griezmann,FW,understat,box finisher,0.113,0,36.0,0.0,2425+2526,2627
10100,Kamory Doumbia,FW,understat,box finisher,0.075,9,36.0,3.61,2425+2526+2627,2627
10877,Charles De Ketelaere,FW,understat,box finisher,0.267,1,36.0,0.07,2425+2526+2627,2627
9001,Martín Satriano,FW,understat,box finisher,0.39,9,35.8,1.41,2425+2526+2627,2627
13925,Ransford Königsdörffer,FW,understat,box finisher,0.382,3,35.5,0.53,2526+2627,2627
5786,Yoane Wissa,FW,understat,box finisher,0.367,6,35.0,1.59,2425+2526+2627,2627
11856,Marvin Pieringer,FW,understat,box finisher,0.579,4,35.0,0.28,2425+2526+2627,2627
6026,Richarlison,FW,understat,box finisher,0.512,0,34.8,0.0,2425+2526,2627
6170,André Silva,FW,understat,box finisher,0.497,0,34.0,0.0,2425+2526,2627
7879,Marius Bülter,FW,understat,box finisher,0.199,3,33.5,1.6,2425+2526+2627,2627
3697,Odsonne Edouard,FW,understat,box finisher,0.377,2,33.2,0.21,2425+2526+2627,2627
5356,Breel Embolo,FW,understat,box finisher,0.529,0,33.0,0.0,2425+2526,2627
11227,Dzenan Pejcinovic,FW,understat,box finisher,0.499,7,32.5,1.25,2526+2627,2627
4175,Pere Milla,FW,understat,box finisher,0.285,0,32.2,0.0,2425+2526,2627
2120,Gerard Moreno,FW,understat,box finisher,0.366,6,32.0,2.07,2425+2526+2627,2627
8042,Raul García,FW,understat,box finisher,0.079,6,32.0,0.35,2425+2526+2627,2627
13852,Rômulo,FW,understat,box finisher,0.521,0,31.5,0.0,2526,2627
9018,M&#039;Bala Nzola,FW,understat,box finisher,0.608,0,31.2,0.0,2425+2526,2627
8287,Mbwana Samatta,FW,understat,box finisher,0.427,10,31.0,0.9,2526+2627,2627
4918,Patrick Cutrone,FW,understat,box finisher,0.011,1,30.8,0.64,2425+2526+2627,2627
6253,Gianluca Scamacca,FW,understat,box finisher,0.306,2,30.8,0.09,2425+2526+2627,2627
8407,Tim Lemperle,FW,understat,box finisher,0.188,4,30.5,0.93,2526+2627,2627
13769,Carlos Espí,FW,understat,box finisher,0.527,2,30.5,0.65,2526+2627,2627
8117,Nick Woltemade,FW,understat,box finisher,0.409,2,30.2,0.1,2425+2526+2627,2627
6637,Hugo Duro,FW,understat,box finisher,0.476,0,30.0,0.0,2425+2526,2627
7908,Marshall Munetsi,FW,understat,box finisher,0.598,0,30.0,0.0,2425+2526,2627
10288,Anton Kade,FW,understat,box finisher,0.405,6,30.0,1.93,2526+2627,2627
13705,Federico Viñas,FW,understat,box finisher,0.311,0,30.0,0.0,2526,2627
755,Jamie Vardy,FW,understat,box finisher,0.658,0,29.5,0.0,2425+2526,2627
4456,Chris Wood,FW,understat,box finisher,0.483,1,29.5,0.06,2425+2526+2627,2627
11046,Abdallah Sima,FW,understat,box finisher,0.54,5,29.5,0.63,2425+2526+2627,2627
14082,Emersonn,FW,understat,box finisher,0.672,4,29.5,0.72,2526+2627,2627
8869,Ragnar Ache,FW,understat,box finisher,0.551,3,29.0,0.28,2526+2627,2627
10717,Rodrigo Muniz,FW,understat,box finisher,0.549,3,29.0,0.22,2425+2526+2627,2627
12413,Joaquín Panichelli,FW,understat,box finisher,0.549,0,29.0,0.0,2526,2627
5743,Randal Kolo Muani,FW,understat,box finisher,0.505,8,28.5,0.71,2425+2526+2627,2627
7752,Gabriel Martinelli,FW,understat,box finisher,0.273,0,28.5,0.0,2425+2526,2627
1679,Dominic Solanke,FW,understat,box finisher,0.735,3,28.0,0.3,2425+2526+2627,2627
11936,Lorenzo Lucca,FW,understat,box finisher,0.609,2,28.0,0.14,2425+2526+2627,2627
10831,Mostafa Mohamed,FW,understat,box finisher,0.411,0,27.8,0.0,2425+2526,2627
12784,Ange-Yoan Bonny,FW,understat,box finisher,0.349,1,27.8,0.1,2425+2526+2627,2627
7254,Viktor Gyokeres,FW,understat,box finisher,0.569,0,27.5,0.0,2526,2627
10193,Frank Magri,FW,understat,box finisher,0.513,0,27.5,0.0,2425+2526,2627
10930,Etta Eyong,FW,understat,box finisher,0.515,2,27.5,0.08,2425+2526+2627,2627
87,Joelinton,FW,understat,box finisher,0.224,0,27.2,0.0,2425+2526,2627
5220,Kai Havertz,FW,understat,box finisher,0.527,5,27.2,0.33,2425+2526+2627,2627
8685,Mohamed Ali-Cho,FW,understat,box finisher,0.289,2,27.2,0.33,2425+2526+2627,2627
11154,Pablo Durán,FW,understat,box finisher,0.055,2,27.0,0.11,2425+2526+2627,2627
13729,Zian Flemming,FW,understat,box finisher,0.636,1,27.0,0.01,2526+2627,2627
13856,Christian Kofane,FW,understat,box finisher,0.555,4,27.0,0.8,2526+2627,2627
13335,Goduine Koyalipou,FW,understat,box finisher,0.298,0,26.5,0.0,2425+2526,2627
9345,Ahmadou Bamba Dieng,FW,understat,box finisher,0.477,0,26.2,0.0,2425+2526,2627
13048,Orri Óskarsson,FW,understat,box finisher,0.289,8,26.2,2.74,2425+2526+2627,2627
11269,Jack Hinshelwood,FW,understat,box finisher,0.513,3,26.0,1.4,2425+2526+2627,2627
11898,Mateo Retegui,FW,understat,box finisher,0.668,0,26.0,0.0,2425,2627
13939,Stefano Moreo,FW,understat,box finisher,0.331,0,26.0,0.0,2526,2627
5256,Oliver Burke,FW,understat,box finisher,0.47,0,25.8,0.0,2425+2526,2627
11736,Artem Dovbyk,FW,understat,box finisher,0.641,4,25.8,1.03,2425+2526+2627,2627
10994,Kristian Thorstvedt,FW,understat,box finisher,0.019,4,25.5,0.44,2526+2627,2627
11877,Michael Folorunsho,FW,understat,box finisher,0.055,5,25.5,0.44,2425+2526+2627,2627
6475,Lucas Höler,FW,understat,box finisher,0.569,0,25.2,0.0,2425+2526,2627
6933,Javi Puado,FW,understat,box finisher,0.222,0,25.2,0.0,2425+2526,2627
3300,Christopher Nkunku,FW,understat,box finisher,0.595,4,24.8,0.22,2425+2526+2627,2627
6142,Tim Kleindienst,FW,understat,box finisher,0.617,6,24.8,0.53,2425+2627,2627
8778,Fabio Silva,FW,understat,box finisher,0.228,1,24.8,0.22,2425+2526+2627,2627
12934,Shuto Machino,FW,understat,box finisher,0.151,0,24.8,0.0,2425+2526,2627
7967,Anssumane Fati,FW,understat,box finisher,0.241,0,24.5,0.0,2425+2526,2627
1450,Umar Sadiq,FW,understat,box finisher,0.596,3,24.2,1.06,2425+2526+2627,2627
11900,Lucas Beltrán,FW,understat,box finisher,0.464,0,24.2,0.0,2425+2526,2627
9789,Brian Brobbey,FW,understat,box finisher,0.553,6,24.0,0.88,2526+2627,2627
11817,Emanuel Emegha,FW,understat,box finisher,0.35,0,23.8,0.0,2425+2526,2627
11867,Victor Boniface,FW,understat,box finisher,0.405,3,23.8,0.24,2425+2526+2627,2627
171,Michael Gregoritsch,FW,understat,box finisher,0.627,5,23.5,1.56,2425+2526+2627,2627
502,Olivier Giroud,FW,understat,box finisher,0.433,3,23.5,0.83,2526+2627,2627
1134,Mario Pasalic,FW,understat,box finisher,0.406,0,23.5,0.0,2425+2526,2627
8549,Ferrán Jutglà,FW,understat,box finisher,0.242,1,23.5,0.03,2526+2627,2627
14417,Kieron Bowie,FW,understat,box finisher,0.275,7,23.5,1.41,2526+2627,2627
12378,Tijjani Noslin,FW,understat,box finisher,0.138,1,23.2,0.02,2425+2526+2627,2627
6544,Lukas Nmecha,FW,understat,box finisher,0.47,3,23.0,0.2,2425+2526+2627,2627
8875,Tolu Arokodare,FW,understat,box finisher,0.441,0,23.0,0.0,2526,2627
13735,Pavel Sulc,FW,understat,box finisher,0.343,1,23.0,0.02,2526+2627,2627
10794,Thijs Dallinga,FW,understat,box finisher,0.68,3,22.8,0.45,2425+2526+2627,2627
468,Callum Wilson,FW,understat,box finisher,0.456,2,22.5,0.15,2425+2526+2627,2627
1148,Duván Zapata,FW,understat,box finisher,0.56,0,22.2,0.0,2425+2526,2627
6482,Eddie Nketiah,FW,understat,box finisher,0.212,4,22.2,1.34,2425+2526+2627,2627
12857,Daniel Mosquera,FW,understat,box finisher,0.211,0,22.2,0.0,2425+2526,2627
13767,Roger Brugué,FW,understat,box finisher,0.507,8,22.0,1.76,2526+2627,2627
8006,Evann Guessand,FW,understat,box finisher,0.581,1,21.8,0.04,2425+2526+2627,2627
12035,Gonzalo García,FW,understat,box finisher,0.477,11,21.8,1.61,2425+2526+2627,2627
7749,Rayan Philippe,FW,understat,box finisher,0.104,2,21.5,0.05,2526+2627,2627
13969,Nikola Stulic,FW,understat,box finisher,0.32,5,21.5,1.33,2526+2627,2627
13506,Rayan Fofana,FW,understat,box finisher,0.185,3,21.0,0.92,2526+2627,2627
3348,Florian Sotoca,FW,understat,box finisher,0.37,2,20.2,0.34,2425+2526+2627,2627
10774,Adam Hlozek,FW,understat,box finisher,0.215,4,20.2,0.55,2425+2526+2627,2627
5769,Habib Diallo,FW,understat,box finisher,0.447,1,20.0,0.04,2526+2627,2627
10349,Mika Biereth,FW,understat,box finisher,0.447,0,20.0,0.0,2425+2526,2627
12970,Sebastian Nanasi,FW,understat,box finisher,0.271,3,19.8,0.4,2425+2526+2627,2627
6098,Niclas Füllkrug,FW,understat,box finisher,0.571,3,19.5,0.35,2425+2526+2627,2627
8044,Joshua Zirkzee,FW,understat,box finisher,0.731,0,19.5,0.0,2425+2526,2627
12922,Samuel Essende,FW,understat,box finisher,0.117,0,19.5,0.0,2425+2526,2627
13323,Budu Zivzivadze,FW,understat,box finisher,0.495,0,19.5,0.0,2425+2526,2627
13453,Santiago Giménez,FW,understat,box finisher,0.668,0,19.2,0.0,2425+2526,2627
9843,Caleb Ekuban,FW,understat,box finisher,0.627,0,19.0,0.0,2425+2526,2627
3746,Gaetan Laborde,FW,understat,box finisher,0.558,0,18.5,0.0,2425,2627
11861,Stefan Schimmer,FW,understat,box finisher,0.65,0,18.5,0.0,2425+2526,2627
12726,Christantus Uche,FW,understat,box finisher,0.155,0,18.5,0.0,2425+2526,2627
1804,Álvaro Morata,FW,understat,box finisher,0.528,0,18.2,0.0,2425+2526,2627
12069,Junior Adamu,FW,understat,box finisher,0.521,5,18.2,1.42,2425+2526+2627,2627
1709,Cristhian Stuani,FW,understat,box finisher,0.426,0,18.0,0.0,2425+2526,2627
594,Romelu Lukaku,FW,understat,box finisher,0.689,0,17.0,0.0,2425+2526,2627
6332,Willem Geubbels,FW,understat,box finisher,0.505,2,17.0,0.26,2526+2627,2627
11883,Gennaro Borrelli,FW,understat,box finisher,0.429,2,17.0,0.09,2526+2627,2627
7224,Boulaye Dia,FW,understat,box finisher,0.457,1,16.8,0.07,2425+2526+2627,2627
2306,Cédric Bakambu,FW,understat,box finisher,0.353,0,16.5,0.0,2425+2526,2627
5179,Jon Guridi,FW,understat,box finisher,0.558,3,16.5,0.82,2425+2526+2627,2627
5543,Gabriel Jesus,FW,understat,box finisher,0.643,2,16.5,0.11,2425+2526+2627,2627
7562,Eric Junior Dina Ebimbe,FW,understat,box finisher,0.457,1,16.5,0.02,2425+2526+2627,2627
11208,Mateo Joseph,FW,understat,box finisher,0.145,0,16.5,0.0,2526,2627
14118,Charalampos Kostoulas,FW,understat,box finisher,0.319,6,16.5,0.81,2526+2627,2627
12049,Aiyegun Tosin,FW,understat,box finisher,0.667,1,16.0,0.49,2526+2627,2627
4419,Adam Armstrong,FW,understat,box finisher,0.153,0,15.5,0.0,2425+2526,2627
13604,Prosper Peter,FW,understat,box finisher,0.543,4,15.5,0.98,2526+2627,2627
11762,Morgan Guilavogui,FW,understat,box finisher,0.72,0,15.2,0.0,2425+2526,2627
7814,Taiwo Awoniyi,FW,understat,box finisher,0.527,5,15.0,1.23,2425+2526+2627,2627
12418,Rodrigo Ribeiro,FW,understat,box finisher,0.275,2,15.0,0.55,2526+2627,2627
13811,Idrissa Gueye,FW,understat,box finisher,0.322,4,15.0,0.49,2526+2627,2627
3277,Alexandre Lacazette,FW,understat,box finisher,0.505,0,14.8,0.0,2425,2627
13210,Mohamed Meïté,FW,understat,box finisher,0.682,0,14.8,0.0,2425+2526,2627
10394,Jonas Wind,FW,understat,box finisher,0.572,0,14.5,0.0,2425+2526,2627
10895,Dany Mota,FW,understat,box finisher,0.304,4,14.5,0.87,2425+2627,2627
14059,Alemão,FW,understat,box finisher,0.612,2,14.5,0.5,2526+2627,2627
498,Alexis Sánchez,FW,understat,box finisher,0.3,0,14.2,0.0,2425+2526,2627
7939,Morten Thorsby,FW,understat,box finisher,0.459,0,14.2,0.0,2425+2526,2627
11314,Keke Maximilian Topp,FW,understat,box finisher,0.292,0,14.2,0.0,2425+2526,2627
3856,Milan Djuric,FW,understat,box finisher,0.412,0,14.0,0.0,2425+2526,2627
10074,Sambou Soumano,FW,understat,box finisher,0.556,0,14.0,0.0,2526,2627
13057,Lucas Stassin,FW,understat,box finisher,0.379,3,14.0,0.35,2425+2627,2627
9813,Randy Nteka,FW,understat,box finisher,0.686,3,13.5,0.66,2425+2526+2627,2627
14041,Vladyslav Vanat,FW,understat,box finisher,0.399,0,13.5,0.0,2526,2627
14445,Paul Mendy,FW,understat,box finisher,0.32,6,13.5,0.68,2526+2627,2627
6238,Ignatius Ganago,FW,understat,box finisher,0.59,0,13.2,0.0,2425+2526,2627
1736,Oliver McBurnie,FW,understat,box finisher,0.667,5,13.0,0.79,2425+2627,2627
10736,Philipp Hofmann,FW,understat,box finisher,0.364,0,13.0,0.0,2425,2627
6854,Diogo Jota,FW,understat,box finisher,0.688,0,12.8,0.0,2425,2627
12804,George Ilenikhena,FW,understat,box finisher,0.303,0,12.8,0.0,2425+2526,2627
465,Joshua King,FW,understat,box finisher,0.519,0,12.5,0.0,2425,2627
2252,Borja Mayoral,FW,understat,box finisher,0.728,0,12.5,0.0,2425+2526,2627
3390,Rémy Cabella,FW,understat,box finisher,0.06,0,12.5,0.0,2425+2526,2627
5611,Martin Terrier,FW,understat,box finisher,0.638,0,12.5,0.0,2425+2526,2627
7284,Marco Brescianini,FW,understat,box finisher,0.091,1,12.5,0.02,2425+2526+2627,2627
12776,Jeff Ekhator,FW,understat,box finisher,0.335,0,12.5,0.0,2425+2526,2627
12855,Casper Tengstedt,FW,understat,box finisher,0.035,3,12.5,0.71,2425+2627,2627
13700,Alberto Reina,FW,understat,box finisher,0.091,0,12.5,0.0,2526,2627
14388,Luis Vázquez,FW,understat,box finisher,0.563,0,12.5,0.0,2526,2627
11143,Nelson Weiper,FW,understat,box finisher,0.683,0,12.2,0.0,2425+2526,2627
813,Salomón Rondón,FW,understat,box finisher,0.349,0,12.0,0.0,2526,2627
12255,Paris Brunner,FW,understat,box finisher,0.33,10,12.0,1.78,2526+2627,2627
13976,Hamza Igamane,FW,understat,box finisher,0.525,0,12.0,0.0,2526,2627
702,Tammy Abraham,FW,understat,box finisher,0.625,0,11.5,0.0,2425+2526,2627
8997,Terem Igobor Moffi,FW,understat,box finisher,0.666,2,11.5,0.33,2425+2526+2627,2627
13966,Martijn Kaars,FW,understat,box finisher,0.059,0,11.5,0.0,2526,2627
6415,Nikolas Nartey,FW,understat,box finisher,0.319,0,11.0,0.0,2526,2627
